2023/06/03	Sat	10:52	-2.75		-84			L
2023/06/03	Sat	18:26	11.02		336			H
2023/06/03	Sat	23:24	7.57		231			L
2023/06/04	Sun	03:52	10.56		322			H
2023/06/04	Sun	11:32	-3.49		-106			L
2023/06/04	Sun	19:12	11.51		351			H
2023/06/05	Mon	00:13	7.81		238			L
2023/06/05	Mon	04:30	10.49		320			H
2023/06/05	Mon	12:15	-3.86		-118			L
2023/06/05	Mon	19:59	11.78		359			H
2023/06/06	Tue	01:05	7.87		240			L
2023/06/06	Tue	05:16	10.27		313			H
2023/06/06	Tue	13:02	-3.83		-117			L
2023/06/06	Tue	20:47	11.86		361			H
2023/06/07	Wed	02:02	7.72		235			L
2023/06/07	Wed	06:09	9.86		301			H
2023/06/07	Wed	13:52	-3.39		-103			L
2023/06/07	Wed	21:36	11.82		360			H
2023/06/08	Thu	03:06	7.30		223			L
2023/06/08	Thu	07:10	9.22		281			H
2023/06/08	Thu	14:44	-2.53		-77			L
2023/06/08	Thu	22:24	11.74		358			H
2023/06/09	Fri	04:17	6.54		199			L
2023/06/09	Fri	08:25	8.37		255			H
2023/06/09	Fri	15:39	-1.30		-40			L
2023/06/09	Fri	23:11	11.66		355			H
2023/06/10	Sat	05:27	5.38		164			L
2023/06/10	Sat	10:00	7.52		229			H
2023/06/10	Sat	16:37	0.23		7			L
2023/06/10	Sat	23:56	11.60		354			H
2023/06/11	Sun	06:32	3.89		119			L
2023/06/11	Sun	11:48	7.07		215			H
2023/06/11	Sun	17:38	1.94		59			L
2023/06/12	Mon	00:37	11.53		351			H
2023/06/12	Mon	07:28	2.25		69			L
2023/06/12	Mon	13:32	7.30		223			H
2023/06/12	Mon	18:45	3.63		111			L
2023/06/13	Tue	01:15	11.41		348			H
2023/06/13	Tue	08:17	0.66		20			L
2023/06/13	Tue	15:04	8.11		247			H
2023/06/13	Tue	19:54	5.11		156			L
2023/06/14	Wed	01:50	11.22		342			H
2023/06/14	Wed	09:00	-0.69		-21			L
2023/06/14	Wed	16:21	9.15		279			H
2023/06/14	Wed	21:01	6.24		190			L
2023/06/15	Thu	02:24	10.96		334			H
2023/06/15	Thu	09:40	-1.70		-52			L
2023/06/15	Thu	17:22	10.10		308			H
2023/06/15	Thu	22:04	7.00		213			L
2023/06/16	Fri	02:56	10.62		324			H
2023/06/16	Fri	10:17	-2.32		-71			L
2023/06/16	Fri	18:12	10.80		329			H
2023/06/16	Fri	23:00	7.44		227			L
2023/06/17	Sat	03:28	10.26		313			H
2023/06/17	Sat	10:54	-2.60		-79			L
2023/06/17	Sat	18:54	11.22		342			H
2023/06/17	Sat	23:52	7.64		233			L
2023/06/18	Sun	04:02	9.88		301			H
2023/06/18	Sun	11:31	-2.61		-80			L
2023/06/18	Sun	19:31	11.40		347			H
2023/06/19	Mon	00:40	7.68		234			L
2023/06/19	Mon	04:39	9.52		290			H
2023/06/19	Mon	12:08	-2.42		-74			L
2023/06/19	Mon	20:05	11.43		348			H
2023/06/20	Tue	01:27	7.59		231			L
2023/06/20	Tue	05:19	9.15		279			H
2023/06/20	Tue	12:46	-2.09		-64			L
2023/06/20	Tue	20:39	11.38		347			H
2023/06/21	Wed	02:15	7.40		226			L
2023/06/21	Wed	06:02	8.76		267			H
2023/06/21	Wed	13:25	-1.61		-49			L
2023/06/21	Wed	21:13	11.30		344			H
2023/06/22	Thu	03:06	7.09		216			L
2023/06/22	Thu	06:49	8.30		253			H
2023/06/22	Thu	14:05	-0.96		-29			L
2023/06/22	Thu	21:47	11.21		342			H
2023/06/23	Fri	03:59	6.60		201			L
2023/06/23	Fri	07:41	7.75		236			H
2023/06/23	Fri	14:44	-0.11		-3			L
2023/06/23	Fri	22:22	11.12		339			H
2023/06/24	Sat	04:52	5.91		180			L
2023/06/24	Sat	08:44	7.13		217			H
2023/06/24	Sat	15:24	0.96		29			L
2023/06/24	Sat	22:56	11.00		335			H
2023/06/25	Sun	05:42	4.99		152			L
2023/06/25	Sun	10:04	6.58		201			H
2023/06/25	Sun	16:05	2.24		68			L
2023/06/25	Sun	23:29	10.85		331			H
2023/06/26	Mon	06:28	3.87		118			L
2023/06/26	Mon	11:39	6.39		195			H
2023/06/26	Mon	16:50	3.66		112			L
2023/06/26	Mon	23:59	10.69		326			H
2023/06/27	Tue	07:09	2.60		79			L
2023/06/27	Tue	13:15	6.76		206			H
2023/06/27	Tue	17:45	5.08		155			L
2023/06/28	Wed	00:28	10.53		321			H
2023/06/28	Wed	07:48	1.24		38			L
2023/06/28	Wed	14:40	7.62		232			H
2023/06/28	Wed	18:56	6.35		194			L
2023/06/29	Thu	00:56	10.42		318			H
2023/06/29	Thu	08:26	-0.14		-4			L
2023/06/29	Thu	15:50	8.69		265			H
2023/06/29	Thu	20:15	7.28		222			L
2023/06/30	Fri	01:26	10.40		317			H
2023/06/30	Fri	09:05	-1.45		-44			L
2023/06/30	Fri	16:46	9.72		296			H
2023/06/30	Fri	21:23	7.82		238			L
2023/07/01	Sat	02:00	10.46		319			H
2023/07/01	Sat	09:46	-2.60		-79			L
2023/07/01	Sat	17:34	10.56		322			H
2023/07/01	Sat	22:20	8.05		245			L
2023/07/02	Sun	02:40	10.56		322			H
2023/07/02	Sun	10:29	-3.51		-107			L
2023/07/02	Sun	18:18	11.18		341			H
2023/07/02	Sun	23:11	8.04		245			L
2023/07/03	Mon	03:26	10.63		324			H
2023/07/03	Mon	11:14	-4.10		-125			L
2023/07/03	Mon	19:01	11.58		353			H
2023/07/04	Tue	00:00	7.83		239			L
2023/07/04	Tue	04:18	10.60		323			H
2023/07/04	Tue	12:01	-4.29		-131			L
2023/07/04	Tue	19:43	11.81		360			H
2023/07/05	Wed	00:50	7.41		226			L
2023/07/05	Wed	05:15	10.36		316			H
2023/07/05	Wed	12:49	-4.02		-123			L
2023/07/05	Wed	20:25	11.92		363			H
2023/07/06	Thu	01:45	6.78		207			L
2023/07/06	Thu	06:18	9.88		301			H
2023/07/06	Thu	13:37	-3.25		-99			L
2023/07/06	Thu	21:05	11.95		364			H
2023/07/07	Fri	02:44	5.91		180			L
2023/07/07	Fri	07:26	9.15		279			H
2023/07/07	Fri	14:26	-1.98		-60			L
2023/07/07	Fri	21:44	11.92		363			H
2023/07/08	Sat	03:46	4.80		146			L
2023/07/08	Sat	08:43	8.29		253			H
2023/07/08	Sat	15:16	-0.27		-8			L
2023/07/08	Sat	22:23	11.82		360			H
2023/07/09	Sun	04:49	3.50		107			L
2023/07/09	Sun	10:12	7.52		229			H
2023/07/09	Sun	16:09	1.71		52			L
2023/07/09	Sun	23:02	11.63		354			H
2023/07/10	Mon	05:51	2.13		65			L
2023/07/10	Mon	11:55	7.23		220			H
2023/07/10	Mon	17:08	3.75		114			L
2023/07/10	Mon	23:42	11.36		346			H
2023/07/11	Tue	06:48	0.82		25			L
2023/07/11	Tue	13:44	7.69		234			H
2023/07/11	Tue	18:20	5.55		169			L
2023/07/12	Wed	00:22	10.99		335			H
2023/07/12	Wed	07:42	-0.30		-9			L
2023/07/12	Wed	15:23	8.70		265			H
2023/07/12	Wed	19:43	6.83		208			L
2023/07/13	Thu	01:04	10.59		323			H
2023/07/13	Thu	08:30	-1.14		-35			L
2023/07/13	Thu	16:36	9.76		297			H
2023/07/13	Thu	21:03	7.47		228			L
2023/07/14	Fri	01:47	10.20		311			H
2023/07/14	Fri	09:15	-1.69		-52			L
2023/07/14	Fri	17:29	10.55		322			H
2023/07/14	Fri	22:09	7.64		233			L
2023/07/15	Sat	02:31	9.86		301			H
2023/07/15	Sat	09:57	-1.98		-60			L
2023/07/15	Sat	18:09	11.00		335			H
2023/07/15	Sat	23:03	7.58		231			L
2023/07/16	Sun	03:14	9.60		293			H
2023/07/16	Sun	10:36	-2.09		-64			L
2023/07/16	Sun	18:43	11.18		341			H
2023/07/16	Sun	23:47	7.43		226			L
2023/07/17	Mon	03:56	9.41		287			H
2023/07/17	Mon	11:15	-2.06		-63			L
2023/07/17	Mon	19:12	11.22		342			H
2023/07/18	Tue	00:26	7.22		220			L
2023/07/18	Tue	04:37	9.24		282			H
2023/07/18	Tue	11:51	-1.93		-59			L
2023/07/18	Tue	19:39	11.20		341			H
2023/07/19	Wed	01:03	6.95		212			L
2023/07/19	Wed	05:19	9.06		276			H
2023/07/19	Wed	12:27	-1.65		-50			L
2023/07/19	Wed	20:05	11.19		341			H
2023/07/20	Thu	01:41	6.59		201			L
2023/07/20	Thu	06:02	8.80		268			H
2023/07/20	Thu	13:03	-1.18		-36			L
2023/07/20	Thu	20:31	11.19		341			H
2023/07/21	Fri	02:19	6.09		186			L
2023/07/21	Fri	06:47	8.44		257			H
2023/07/21	Fri	13:37	-0.46		-14			L
2023/07/21	Fri	20:58	11.17		340			H
2023/07/22	Sat	03:00	5.45		166			L
2023/07/22	Sat	07:37	8.00		244			H
2023/07/22	Sat	14:10	0.53		16			L
2023/07/22	Sat	21:24	11.09		338			H
2023/07/23	Sun	03:42	4.66		142			L
2023/07/23	Sun	08:35	7.52		229			H
2023/07/23	Sun	14:43	1.78		54			L
2023/07/23	Sun	21:50	10.91		333			H
2023/07/24	Mon	04:26	3.73		114			L
2023/07/24	Mon	09:44	7.12		217			H
2023/07/24	Mon	15:17	3.21		98			L
2023/07/24	Mon	22:16	10.67		325			H
2023/07/25	Tue	05:12	2.72		83			L
2023/07/25	Tue	11:09	7.00		213			H
2023/07/25	Tue	15:55	4.73		144			L
2023/07/25	Tue	22:42	10.41		317			H
2023/07/26	Wed	06:00	1.64		50			L
2023/07/26	Wed	12:46	7.35		224			H
2023/07/26	Wed	16:45	6.20		189			L
2023/07/26	Wed	23:11	10.18		310			H
2023/07/27	Thu	06:49	0.52		16			L
2023/07/27	Thu	14:21	8.16		249			H
2023/07/27	Thu	18:08	7.43		226			L
2023/07/27	Thu	23:47	10.04		306			H
2023/07/28	Fri	07:41	-0.61		-19			L
2023/07/28	Fri	15:37	9.13		278			H
2023/07/28	Fri	19:56	8.10		247			L
2023/07/29	Sat	00:34	10.04		306			H
2023/07/29	Sat	08:32	-1.69		-52			L
2023/07/29	Sat	16:32	10.00		305			H
2023/07/29	Sat	21:13	8.21		250			L
2023/07/30	Sun	01:29	10.18		310			H
2023/07/30	Sun	09:22	-2.67		-81			L
2023/07/30	Sun	17:16	10.65		325			H
2023/07/30	Sun	22:08	7.99		244			L
2023/07/31	Mon	02:27	10.41		317			H
2023/07/31	Mon	10:11	-3.42		-104			L
2023/07/31	Mon	17:56	11.12		339			H
2023/07/31	Mon	22:55	7.51		229			L
2023/08/01	Tue	03:26	10.61		323			H
2023/08/01	Tue	10:59	-3.82		-116			L
2023/08/01	Tue	18:34	11.43		348			H
2023/08/01	Tue	23:41	6.83		208			L
2023/08/02	Wed	04:26	10.66		325			H
2023/08/02	Wed	11:46	-3.74		-114			L
2023/08/02	Wed	19:10	11.65		355			H
2023/08/03	Thu	00:29	5.94		181			L
2023/08/03	Thu	05:28	10.46		319			H
2023/08/03	Thu	12:32	-3.11		-95			L
2023/08/03	Thu	19:45	11.79		359			H
2023/08/04	Fri	01:19	4.91		150			L
2023/08/04	Fri	06:32	10.01		305			H
2023/08/04	Fri	13:18	-1.93		-59			L
2023/08/04	Fri	20:20	11.84		361			H
2023/08/05	Sat	02:12	3.78		115			L
2023/08/05	Sat	07:40	9.37		286			H
2023/08/05	Sat	14:04	-0.28		-9			L
2023/08/05	Sat	20:54	11.78		359			H
2023/08/06	Sun	03:07	2.65		81			L
2023/08/06	Sun	08:53	8.69		265			H
2023/08/06	Sun	14:52	1.68		51			L
2023/08/06	Sun	21:29	11.56		352			H
2023/08/07	Mon	04:04	1.63		50			L
2023/08/07	Mon	10:17	8.16		249			H
2023/08/07	Mon	15:44	3.73		114			L
2023/08/07	Mon	22:05	11.18		341			H
2023/08/08	Tue	05:03	0.79		24			L
2023/08/08	Tue	11:55	8.06		246			H
2023/08/08	Tue	16:49	5.60		171			L
2023/08/08	Tue	22:46	10.66		325			H
2023/08/09	Wed	06:02	0.17		5			L
2023/08/09	Wed	13:47	8.58		262			H
2023/08/09	Wed	18:15	6.98		213			L
2023/08/09	Wed	23:33	10.08		307			H
2023/08/10	Thu	07:01	-0.27		-8			L
2023/08/10	Thu	15:23	9.47		289			H
2023/08/10	Thu	19:53	7.58		231			L
2023/08/11	Fri	00:30	9.57		292			H
2023/08/11	Fri	07:58	-0.58		-18			L
2023/08/11	Fri	16:24	10.25		312			H
2023/08/11	Fri	21:14	7.52		229			L
2023/08/12	Sat	01:31	9.25		282			H
2023/08/12	Sat	08:51	-0.82		-25			L
2023/08/12	Sat	17:08	10.72		327			H
2023/08/12	Sat	22:12	7.20		219			L
2023/08/13	Sun	02:28	9.13		278			H
2023/08/13	Sun	09:38	-1.00		-30			L
2023/08/13	Sun	17:42	10.92		333			H
2023/08/13	Sun	22:55	6.85		209			L
2023/08/14	Mon	03:19	9.15		279			H
2023/08/14	Mon	10:20	-1.10		-34			L
2023/08/14	Mon	18:10	10.96		334			H
2023/08/14	Mon	23:29	6.50		198			L
2023/08/15	Tue	04:04	9.20		280			H
2023/08/15	Tue	10:58	-1.09		-33			L
2023/08/15	Tue	18:33	10.93		333			H
2023/08/16	Wed	00:00	6.13		187			L
2023/08/16	Wed	04:45	9.22		281			H
2023/08/16	Wed	11:33	-0.92		-28			L
2023/08/16	Wed	18:54	10.92		333			H
2023/08/17	Thu	00:30	5.68		173			L
2023/08/17	Thu	05:25	9.16		279			H
2023/08/17	Thu	12:06	-0.55		-17			L
2023/08/17	Thu	19:16	10.94		333			H
2023/08/18	Fri	01:00	5.11		156			L
2023/08/18	Fri	06:06	9.03		275			H
2023/08/18	Fri	12:37	0.08		2			L
2023/08/18	Fri	19:37	10.95		334			H
2023/08/19	Sat	01:32	4.42		135			L
2023/08/19	Sat	06:50	8.83		269			H
2023/08/19	Sat	13:08	0.97		30			L
2023/08/19	Sat	19:59	10.91		333			H
2023/08/20	Sun	02:05	3.64		111			L
2023/08/20	Sun	07:38	8.61		262			H
2023/08/20	Sun	13:39	2.09		64			L
2023/08/20	Sun	20:20	10.77		328			H
2023/08/21	Mon	02:41	2.84		87			L
2023/08/21	Mon	08:31	8.39		256			H
2023/08/21	Mon	14:10	3.38		103			L
2023/08/21	Mon	20:40	10.54		321			H
2023/08/22	Tue	03:21	2.06		63			L
2023/08/22	Tue	09:33	8.22		251			H
2023/08/22	Tue	14:44	4.75		145			L
2023/08/22	Tue	21:01	10.25		312			H
2023/08/23	Wed	04:07	1.35		41			L
2023/08/23	Wed	10:49	8.17		249			H
2023/08/23	Wed	15:25	6.09		186			L
2023/08/23	Wed	21:26	9.96		304			H
2023/08/24	Thu	04:59	0.71		22			L
2023/08/24	Thu	12:21	8.39		256			H
2023/08/24	Thu	16:23	7.29		222			L
2023/08/24	Thu	21:59	9.70		296			H
2023/08/25	Fri	05:59	0.07		2			L
2023/08/25	Fri	13:56	8.95		273			H
2023/08/25	Fri	18:14	8.11		247			L
2023/08/25	Fri	22:51	9.51		290			H
2023/08/26	Sat	07:02	-0.62		-19			L
2023/08/26	Sat	15:11	9.65		294			H
2023/08/26	Sat	20:02	8.19		250			L
2023/08/27	Sun	00:06	9.48		289			H
2023/08/27	Sun	08:05	-1.38		-42			L
2023/08/27	Sun	16:02	10.27		313			H
2023/08/27	Sun	21:07	7.77		237			L
2023/08/28	Mon	01:25	9.72		296			H
2023/08/28	Mon	09:02	-2.08		-63			L
2023/08/28	Mon	16:42	10.74		327			H
2023/08/28	Mon	21:55	7.04		215			L
2023/08/29	Tue	02:35	10.11		308			H
2023/08/29	Tue	09:54	-2.53		-77			L
2023/08/29	Tue	17:17	11.09		338			H
2023/08/29	Tue	22:39	6.07		185			L
2023/08/30	Wed	03:39	10.45		319			H
2023/08/30	Wed	10:42	-2.54		-77			L
2023/08/30	Wed	17:50	11.34		346			H
2023/08/30	Wed	23:21	4.90		149			L
2023/08/31	Thu	04:40	10.60		323			H
2023/08/31	Thu	11:28	-2.02		-62			L
2023/08/31	Thu	18:22	11.53		351			H
2023/09/01	Fri	00:05	3.63		111			L
2023/09/01	Fri	05:42	10.54		321			H
2023/09/01	Fri	12:13	-0.96		-29			L
2023/09/01	Fri	18:53	11.63		354			H
2023/09/02	Sat	00:51	2.38		73			L
2023/09/02	Sat	06:45	10.30		314			H
2023/09/02	Sat	12:57	0.53		16			L
2023/09/02	Sat	19:24	11.60		354			H
2023/09/03	Sun	01:38	1.30		40			L
2023/09/03	Sun	07:50	9.95		303			H
2023/09/03	Sun	13:42	2.29		70			L
2023/09/03	Sun	19:56	11.40		347			H
2023/09/04	Mon	02:26	0.51		16			L
2023/09/04	Mon	08:58	9.57		292			H
2023/09/04	Mon	14:32	4.10		125			L
2023/09/04	Mon	20:29	10.99		335			H
2023/09/05	Tue	03:17	0.07		2			L
2023/09/05	Tue	10:14	9.29		283			H
2023/09/05	Tue	15:30	5.75		175			L
2023/09/05	Tue	21:05	10.39		317			H
2023/09/06	Wed	04:12	-0.01		-0			L
2023/09/06	Wed	11:44	9.24		282			H
2023/09/06	Wed	16:48	7.01		214			L
2023/09/06	Wed	21:48	9.67		295			H
2023/09/07	Thu	05:12	0.14		4			L
2023/09/07	Thu	13:27	9.55		291			H
2023/09/07	Thu	18:30	7.58		231			L
2023/09/07	Thu	22:48	8.97		273			H
2023/09/08	Fri	06:17	0.34		10			L
2023/09/08	Fri	14:51	10.06		307			H
2023/09/08	Fri	20:09	7.40		226			L
2023/09/09	Sat	00:08	8.50		259			H
2023/09/09	Sat	07:23	0.43		13			L
2023/09/09	Sat	15:46	10.48		319			H
2023/09/09	Sat	21:16	6.86		209			L
2023/09/10	Sun	01:27	8.42		257			H
2023/09/10	Sun	08:23	0.37		11			L
2023/09/10	Sun	16:25	10.71		326			H
2023/09/10	Sun	21:59	6.29		192			L
2023/09/11	Mon	02:30	8.62		263			H
2023/09/11	Mon	09:14	0.26		8			L
2023/09/11	Mon	16:54	10.79		329			H
2023/09/11	Mon	22:32	5.74		175			L
2023/09/12	Tue	03:22	8.88		271			H
2023/09/12	Tue	09:57	0.23		7			L
2023/09/12	Tue	17:17	10.79		329			H
2023/09/12	Tue	23:01	5.18		158			L
2023/09/13	Wed	04:07	9.11		278			H
2023/09/13	Wed	10:34	0.38		12			L
2023/09/13	Wed	17:37	10.78		329			H
2023/09/13	Wed	23:28	4.57		139			L
2023/09/14	Thu	04:48	9.27		283			H
2023/09/14	Thu	11:08	0.75		23			L
2023/09/14	Thu	17:56	10.78		329			H
2023/09/14	Thu	23:53	3.86		118			L
2023/09/15	Fri	05:28	9.37		286			H
2023/09/15	Fri	11:40	1.37		42			L
2023/09/15	Fri	18:15	10.77		328			H
2023/09/16	Sat	00:20	3.07		94			L
2023/09/16	Sat	06:10	9.46		288			H
2023/09/16	Sat	12:10	2.19		67			L
2023/09/16	Sat	18:33	10.72		327			H
2023/09/17	Sun	00:47	2.24		68			L
2023/09/17	Sun	06:54	9.53		290			H
2023/09/17	Sun	12:41	3.17		97			L
2023/09/17	Sun	18:51	10.60		323			H
2023/09/18	Mon	01:18	1.45		44			L
2023/09/18	Mon	07:40	9.60		293			H
2023/09/18	Mon	13:14	4.26		130			L
2023/09/18	Mon	19:10	10.42		318			H
2023/09/19	Tue	01:52	0.78		24			L
2023/09/19	Tue	08:31	9.63		294			H
2023/09/19	Tue	13:49	5.38		164			L
2023/09/19	Tue	19:29	10.18		310			H
2023/09/20	Wed	02:32	0.29		9			L
2023/09/20	Wed	09:28	9.59		292			H
2023/09/20	Wed	14:30	6.46		197			L
2023/09/20	Wed	19:51	9.91		302			H
2023/09/21	Thu	03:18	0.01		0			L
2023/09/21	Thu	10:38	9.52		290			H
2023/09/21	Thu	15:22	7.41		226			L
2023/09/21	Thu	20:20	9.60		293			H
2023/09/22	Fri	04:14	-0.11		-3			L
2023/09/22	Fri	12:02	9.57		292			H
2023/09/22	Fri	16:49	8.09		247			L
2023/09/22	Fri	21:03	9.25		282			H
2023/09/23	Sat	05:20	-0.19		-6			L
2023/09/23	Sat	13:27	9.85		300			H
2023/09/23	Sat	18:46	8.16		249			L
2023/09/23	Sat	22:17	8.89		271			H
2023/09/24	Sun	06:31	-0.38		-12			L
2023/09/24	Sun	14:32	10.28		313			H
2023/09/24	Sun	20:06	7.59		231			L
2023/09/25	Mon	00:07	8.81		269			H
2023/09/25	Mon	07:39	-0.66		-20			L
2023/09/25	Mon	15:19	10.68		326			H
2023/09/25	Mon	20:58	6.62		202			L
2023/09/26	Tue	01:39	9.15		279			H
2023/09/26	Tue	08:40	-0.85		-26			L
2023/09/26	Tue	15:56	11.02		336			H
2023/09/26	Tue	21:41	5.37		164			L
2023/09/27	Wed	02:51	9.67		295			H
2023/09/27	Wed	09:33	-0.74		-23			L
2023/09/27	Wed	16:28	11.28		344			H
2023/09/27	Wed	22:21	3.92		119			L
2023/09/28	Thu	03:56	10.15		309			H
2023/09/28	Thu	10:22	-0.20		-6			L
2023/09/28	Thu	16:58	11.47		350			H
2023/09/28	Thu	23:01	2.40		73			L
2023/09/29	Fri	04:57	10.51		320			H
2023/09/29	Fri	11:07	0.78		24			L
2023/09/29	Fri	17:26	11.57		353			H
2023/09/29	Fri	23:41	0.99		30			L
2023/09/30	Sat	05:57	10.72		327			H
2023/09/30	Sat	11:52	2.09		64			L
2023/09/30	Sat	17:55	11.55		352			H
2023/10/01	Sun	00:22	-0.15		-5			L
2023/10/01	Sun	06:57	10.82		330			H
2023/10/01	Sun	12:38	3.56		109			L
2023/10/01	Sun	18:25	11.35		346			H
2023/10/02	Mon	01:04	-0.89		-27			L
2023/10/02	Mon	07:56	10.81		329			H
2023/10/02	Mon	13:26	5.01		153			L
2023/10/02	Mon	18:56	10.95		334			H
2023/10/03	Tue	01:47	-1.14		-35			L
2023/10/03	Tue	08:58	10.70		326			H
2023/10/03	Tue	14:21	6.28		191			L
2023/10/03	Tue	19:28	10.36		316			H
2023/10/04	Wed	02:34	-0.94		-29			L
2023/10/04	Wed	10:04	10.52		321			H
2023/10/04	Wed	15:29	7.23		220			L
2023/10/04	Wed	20:05	9.63		294			H
2023/10/05	Thu	03:25	-0.39		-12			L
2023/10/05	Thu	11:20	10.37		316			H
2023/10/05	Thu	16:58	7.70		235			L
2023/10/05	Thu	20:51	8.83		269			H
2023/10/06	Fri	04:23	0.31		9			L
2023/10/06	Fri	12:43	10.36		316			H
2023/10/06	Fri	18:43	7.52		229			L
2023/10/06	Fri	22:04	8.08		246			H
2023/10/07	Sat	05:30	0.96		29			L
2023/10/07	Sat	13:56	10.51		320			H
2023/10/07	Sat	20:08	6.89		210			L
2023/10/07	Sat	23:47	7.68		234			H
2023/10/08	Sun	06:39	1.37		42			L
2023/10/08	Sun	14:47	10.67		325			H
2023/10/08	Sun	20:58	6.12		187			L
2023/10/09	Mon	01:14	7.77		237			H
2023/10/09	Mon	07:44	1.57		48			L
2023/10/09	Mon	15:23	10.78		329			H
2023/10/09	Mon	21:33	5.34		163			L
2023/10/10	Tue	02:22	8.13		248			H
2023/10/10	Tue	08:38	1.72		52			L
2023/10/10	Tue	15:50	10.83		330			H
2023/10/10	Tue	22:02	4.54		138			L
2023/10/11	Wed	03:16	8.55		261			H
2023/10/11	Wed	09:24	1.97		60			L
2023/10/11	Wed	16:12	10.85		331			H
2023/10/11	Wed	22:27	3.69		112			L
2023/10/12	Thu	04:04	8.97		273			H
2023/10/12	Thu	10:03	2.42		74			L
2023/10/12	Thu	16:32	10.85		331			H
2023/10/12	Thu	22:52	2.78		85			L
2023/10/13	Fri	04:49	9.36		285			H
2023/10/13	Fri	10:38	3.06		93			L
2023/10/13	Fri	16:50	10.81		329			H
2023/10/13	Fri	23:16	1.84		56			L
2023/10/14	Sat	05:32	9.75		297			H
2023/10/14	Sat	11:12	3.84		117			L
2023/10/14	Sat	17:07	10.75		328			H
2023/10/14	Sat	23:41	0.90		27			L
2023/10/15	Sun	06:14	10.14		309			H
2023/10/15	Sun	11:46	4.71		144			L
2023/10/15	Sun	17:24	10.64		324			H
2023/10/16	Mon	00:09	0.05		2			L
2023/10/16	Mon	06:58	10.50		320			H
2023/10/16	Mon	12:21	5.59		170			L
2023/10/16	Mon	17:42	10.50		320			H
2023/10/17	Tue	00:40	-0.64		-20			L
2023/10/17	Tue	07:43	10.77		328			H
2023/10/17	Tue	12:58	6.42		196			L
2023/10/17	Tue	18:02	10.32		315			H
2023/10/18	Wed	01:16	-1.07		-33			L
2023/10/18	Wed	08:32	10.89		332			H
2023/10/18	Wed	13:41	7.17		219			L
2023/10/18	Wed	18:27	10.10		308			H
2023/10/19	Thu	01:58	-1.22		-37			L
2023/10/19	Thu	09:27	10.86		331			H
2023/10/19	Thu	14:33	7.80		238			L
2023/10/19	Thu	18:58	9.81		299			H
2023/10/20	Fri	02:47	-1.09		-33			L
2023/10/20	Fri	10:31	10.74		327			H
2023/10/20	Fri	15:44	8.21		250			L
2023/10/20	Fri	19:37	9.39		286			H
2023/10/21	Sat	03:45	-0.75		-23			L
2023/10/21	Sat	11:43	10.68		326			H
2023/10/21	Sat	17:22	8.18		249			L
2023/10/21	Sat	20:35	8.83		269			H
2023/10/22	Sun	04:51	-0.33		-10			L
2023/10/22	Sun	12:51	10.79		329			H
2023/10/22	Sun	18:52	7.53		230			L
2023/10/22	Sun	22:18	8.26		252			H
2023/10/23	Mon	06:02	0.09		3			L
2023/10/23	Mon	13:46	11.02		336			H
2023/10/23	Mon	19:54	6.40		195			L
2023/10/24	Tue	00:23	8.16		249			H
2023/10/24	Tue	07:11	0.52		16			L
2023/10/24	Tue	14:29	11.27		344			H
2023/10/24	Tue	20:41	4.92		150			L
2023/10/25	Wed	01:56	8.60		262			H
2023/10/25	Wed	08:13	1.07		33			L
2023/10/25	Wed	15:03	11.49		350			H
2023/10/25	Wed	21:22	3.25		99			L
2023/10/26	Thu	03:10	9.26		282			H
2023/10/26	Thu	09:09	1.85		56			L
2023/10/26	Thu	15:34	11.65		355			H
2023/10/26	Thu	22:01	1.54		47			L
2023/10/27	Fri	04:15	9.96		304			H
2023/10/27	Fri	10:00	2.86		87			L
2023/10/27	Fri	16:02	11.72		357			H
2023/10/27	Fri	22:39	-0.01		-0			L
2023/10/28	Sat	05:16	10.62		324			H
2023/10/28	Sat	10:49	4.02		123			L
2023/10/28	Sat	16:30	11.67		356			H
2023/10/28	Sat	23:16	-1.22		-37			L
2023/10/29	Sun	06:13	11.15		340			H
2023/10/29	Sun	11:37	5.19		158			L
2023/10/29	Sun	16:59	11.46		349			H
2023/10/29	Sun	23:54	-1.97		-60			L
2023/10/30	Mon	07:08	11.51		351			H
2023/10/30	Mon	12:26	6.25		190			L
2023/10/30	Mon	17:28	11.09		338			H
2023/10/31	Tue	00:33	-2.22		-68			L
2023/10/31	Tue	08:00	11.68		356			H
2023/10/31	Tue	13:19	7.09		216			L
2023/10/31	Tue	18:00	10.56		322			H
2023/11/01	Wed	01:14	-2.00		-61			L
2023/11/01	Wed	08:53	11.64		355			H
2023/11/01	Wed	14:18	7.67		234			L
2023/11/01	Wed	18:35	9.91		302			H
2023/11/02	Thu	01:58	-1.41		-43			L
2023/11/02	Thu	09:48	11.46		349			H
2023/11/02	Thu	15:30	7.94		242			L
2023/11/02	Thu	19:14	9.17		280			H
2023/11/03	Fri	02:46	-0.58		-18			L
2023/11/03	Fri	10:47	11.22		342			H
2023/11/03	Fri	16:57	7.82		238			L
2023/11/03	Fri	20:03	8.40		256			H
2023/11/04	Sat	03:39	0.35		11			L
2023/11/04	Sat	11:49	11.04		336			H
2023/11/04	Sat	18:28	7.29		222			L
2023/11/04	Sat	21:21	7.65		233			H
2023/11/05	Sun	03:40	1.24		38			L
2023/11/05	Sun	11:47	10.97		334			H
2023/11/05	Sun	18:37	6.48		198			L
